pid,post_ts,pre_ts,policy_url
568,201903,201806,https://nigeriatoday.ng/privacy-policy/
3653,201904,201607,https://www.localsyr.com/privacy-policy
2404,201811,201803,https://www.thewarehouse.co.nz/privacy-security/privacy-policy.html
2252,201905,201801,https://www.responsibletravel.com/copy/privacy-policy
1145,201903,201606,https://www.whoswhotnt.com/privacypolicy.php
1573,201905,201802,https://www.diy.com/customer-support/policies/privacy
486,201905,201801,https://www.thestate.com/customer-service/privacy-policy/#navlink=mi_footer
1267,201903,201709,https://www.hollywoodbowl.co.uk/privacy-policy
2634,201905,201612,https://www.ask.com/privacy
1911,201905,201902,https://www.bayleys.co.nz/privacy
2750,201810,201606,https://www2.deloitte.com/us/en/footerlinks1/privacy.html
2697,201810,201804,https://www.toryburch.com/content-privacy/content-privacy.html
140,201903,201707,https://www.bassresource.com/fish/Privacy.html
562,201903,201801,https://skyscraperpage.com/site/privacy/
850,201902,201802,https://www.mitsubishielectric.com.au/privacy.htm
2299,201809,201706,https://www.motorsportreg.com/index.cfm/event/public.privacy
2561,201905,201712,https://www.mailman.columbia.edu/privacy-policy
1449,201904,201703,https://www.suicidegirls.com/legal/#privacy
46,201810,201605,https://www.broadbandchoices.co.uk/privacy-policy
2462,201902,201803,https://www.analyzemath.com/privacy.html
3315,201903,201701,https://www.ethnologue.com/terms-use
2504,201904,201806,https://www.tarc.edu.my/privacy-policy.jsp
2398,201905,201710,https://www.londontheatredirect.com/privacy-policy
3191,201903,201806,http://www.bristol.ac.uk/style-guides/web/policies/legal/privacy/
1155,201904,201903,https://www.fnatic.com/privacy
2805,201905,201806,https://www.safekids.org/privacy-policy
3067,201905,201710,https://www.jamesbeard.org/privacy-policy
2418,201901,201807,https://www.uci.edu/privacy/index.php
1442,201903,201806,https://www.boatus.com/about/privacy
1461,201905,201806,https://www.utsystem.edu/privacy
738,201903,201805,https://www.virginholidays.co.uk/important/privacy-statement
909,201904,201805,https://www.cardiff.ac.uk/help/privacy
1126,201808,201806,https://www.yesmagazine.org/about/privacy-policy
1193,201905,201708,https://www.sugarbeachresort.com/en
627,201904,201707,https://www.allenandunwin.com/privacy-policy
2644,201905,201805,https://www.smugmug.com/about/privacy
3593,201904,201802,https://www.td.com/privacy-and-security/privacy-and-security/index.jsp
347,201903,201806,https://www.delottery.com/Privacy-Policy
2162,201903,201603,https://africa-business.com/privacy.html
2322,201904,201801,https://policies.cbslocal.com/privacy/current.html
1295,201905,201702,https://mdc.mo.gov/privacy-and-security
577,201905,201806,https://www.makeupalley.com/content/content.asp/s=0/c=PrivacyPolicy/
1817,201905,201807,https://www.spankwire.com/Information#privacy
2421,201810,201806,http://www.kzntreasury.gov.za/SitePages/KwaZulu-Natal%20Treasury%20-%20Privacy.aspx
3627,201905,201711,https://privacy.microsoft.com/en-us
2113,201905,201806,https://www.thesmokinggun.com/privacy-statement
3601,201806,201710,https://www.lion.co.jp/en/legal/privacy/protect.php
139,201812,201708,http://www.topspinmedia.com/privacy/
718,201903,201804,https://shop.anseladams.com/terms_privacy.asp
3256,201903,201806,http://www.rasmussenreports.com/public_content/about_us/privacy
2101,201905,201709,https://www.heb.com/static-page/article-template/privacy-policy
2818,201905,201806,http://www.nodq.com/siteinfo.shtml
2978,201902,201801,https://www.weather.com.au/about/privacy
390,201904,201903,https://www.tepapa.govt.nz/privacy
109,201810,201801,https://www.aupair.com/en/p-privacy-policy.php
392,201905,201607,https://www.experts-exchange.com/privacyPolicy.jsp
2497,201903,201803,https://www.cabi.org/privacy-policy
1432,201811,201805,http://www.shockwave.com/about/privacyPolicy.jsp
3299,201902,201805,https://www.cut-the-knot.org/Privacy.shtml
1895,201904,201711,https://www.xbiz.com/privacy
1842,201904,201802,https://www.grammarbook.com/privacy.asp
915,201905,201706,https://www.transport.nsw.gov.au/online-privacy
355,201808,201601,http://www.mitd.mu/privacy_policy.php
829,201904,201805,https://www.gmx.com/company/privacypolicy/#.1559516-footer-nav1-2
3205,201904,201802,https://pragprog.com/privacy
1828,201905,201801,https://www.cinde.org/en/privacy
120,201905,201710,https://www.grainger.com/content/privacy-policy
2145,201810,201801,https://wwi.lib.byu.edu/index.php/World_War_I_Document_Archive:Privacy_policy
3543,201905,201805,https://adblockplus.org/en/privacy
1870,201810,201805,https://pbskids.org/privacy/
1953,201904,201812,https://www.mywot.com/en/privacy
2901,201808,201802,https://www.freetypinggame.net/privacy.asp
3311,201905,201712,https://creation.com/privacy
2474,201905,201801,https://www.myrtlebeachonline.com/customer-service/privacy-policy/#navlink=mi_footer
3652,201812,201708,https://www.clickorlando.com/station/privacy
2621,201903,201603,https://www.abdn.ac.uk/about/our-website/privacy.php
438,201903,201709,https://www.visitnsw.com/privacy
145,201904,201803,https://www.steadyhealth.com/polices/privacy
2392,201905,201805,https://www.indiamart.com/privacy-policy.html
2343,201809,201804,https://www.physionet.org/privacy.shtml
3030,201903,201803,https://www.greenbiz.com/privacy-policy
143,201904,201806,https://www.naic.org/privacy_statement.htm
888,201904,201711,https://www.bmstores.co.uk/privacy-policy
85,201905,201802,https://www.target.com/c/target-privacy-policy/-/N-4sr7p
2345,201905,201805,http://www.purch.com/privacy-policy/
2850,201904,201802,http://www.idot.illinois.gov/home/privacy
32,201903,201803,https://www.rac.com.au/about-rac/site-info/privacy
2242,201904,201805,https://www.brunel.ac.uk/About-this-website/Privacy-Policy-and-Copyright-Statement
1725,201807,201806,https://www.benchmade.com/privacy-policy
2518,201810,201701,http://www.virginia.edu/siteinfo/privacy
1092,201809,201708,https://www.toyota.com.au/privacy-policy
3080,201905,201803,https://www.records.nsw.gov.au/about-state-records/website-privacy-policy
2585,201806,201801,https://www.bradenton.com/customer-service/privacy-policy/#navlink=mi_footer
755,201901,201806,http://education.ohio.gov/Miscellaneous/Privacy
524,201809,201802,https://www.adl.org/privacy-policy
3411,201903,201806,http://www.globalissues.org/about/577/privacy-information#Cookies
1768,201809,201806,http://www.killsometime.com/privacy
1964,201905,201805,https://www.ncsu.edu/privacy
473,201811,201805,https://www.uniteforsight.org/privacy-policy
50,201901,201801,http://www.fragnet.net/page/privacy
1029,201810,201702,https://www.fabric.com/SitePages/PrivacyPolicy.aspx
2825,201905,201803,http://www.primaryresources.co.uk/faqs/cookies.html
874,201905,201709,https://www.towson.edu/privacy.html
414,201905,201902,https://abc3340.com/station/privacy
1440,201901,201603,https://www.cakewalk.com/Privacy
2969,201812,201802,https://www.telegraphindia.com/privacy-policy
1541,201905,201703,https://www.usaa.com/inet/pages/security_protect_your_personal_information
2593,201902,201806,http://www.weather.gov.sg/privacy
2733,201903,201801,https://www.charitywatch.org/privacy-tos
1066,201904,201710,https://amazonwatch.org/privacy-policy
706,201904,201805,https://www.legalaid.vic.gov.au/about-this-website/website-privacy
1138,201812,201805,http://www.vortexoptics.com/content/privacy_policy
2201,201905,201806,http://www.hms.harvard.edu/privacy-policy
3552,201902,201803,https://www.auctions.com.au/privacy-policy
3632,201903,201806,https://www.atlabank.com/SecurityandPrivacy.php
3639,201905,201708,https://www.cbre.com/about/privacy-policy
2976,201812,201711,https://www.literotica.com/stories/privacy.php
2629,201905,201805,https://www.itv.com/privacy
1599,201905,201603,https://www.private-eye.co.uk/about/privacy-policy
3545,201905,201802,https://workpermit.com/privacy-notice
908,201904,201806,https://adminguide.stanford.edu/chapter-1/subchapter-6/policy-1-6-1
1405,201904,201604,https://www.tyresales.com.au/privacy
1190,201904,201705,https://www.interest.co.nz/privacy
23,201809,201711,https://www.caredash.com/privacy-policy
529,201905,201806,https://www.flamingtext.com/privacy.html
2306,201809,201805,https://autoweek.com:443/policies
57,201810,201809,https://www.gayot.com/about-us/privacy-policy/
1491,201810,201806,https://www.caymangoodtaste.com/info_privacy.asp
1022,201905,201806,http://www.wikidot.com/legal:privacy-policy
1562,201904,201706,https://www.roberthalf.com/privacy-policy
2848,201905,201805,https://hootsuite.com/legal/privacy
2772,201903,201806,http://www.grouprecipes.com/terms
1041,201905,201805,https://www.washingtonpost.com/privacy-policy/2011/11/18/gIQASIiaiN_story.html
468,201904,201707,https://www.chefknivestogo.com/privacypolicy.html
2560,201902,201806,https://www.howtocleanstuff.net/privacy-policy/
2598,201904,201711,https://www.blackdoginstitute.org.au/privacy
1915,201905,201804,https://www.microchip.com/about-us/legal-information/privacy-policy
1867,201905,201703,https://www.nandos.co.za/privacy-policy
1592,201812,201705,https://www.donateblood.com.au/privacy-policy
1981,201903,201804,https://www.billoreilly.com/pg/jsp/help/general/privacypolicy.jsp
1711,201905,201803,https://www.abt.com/help/privacy-policy
2039,201808,201604,https://www.tropicalinnspr.com/privacy
43,201904,201806,http://www.dutchcaribbeanlegalportal.com/privacy
2888,201902,201708,https://www.justice.gov/doj/privacy-policy
3015,201812,201803,https://my.stv.tv/terms-of-use/#privacy
111,201905,201806,https://www.mouthshut.com/help/privacy.php
2890,201903,201706,https://store.privateerpress.com/privacypolicy
1516,201904,201804,https://www.imf.org/external/privacy.htm
2308,201808,201611,https://www.booksure.com/privacy
2861,201810,201710,https://www.tigweb.org/members/disclaimer.html#privacy
595,201903,201607,http://umanitoba.ca/access_and_privacy/Privacy_Statement.html
3649,201904,201804,https://www.ibdb.com/privacy
3014,201807,201701,http://www.groupetva.ca/privacy-policy
931,201905,201806,https://www.deccanchronicle.com/privacy-policy
621,201903,201803,https://www.rspca.org.au/privacy-policy
1634,201905,201611,https://www.windsorstore.com/customer-service/privacy-policy
1859,201904,201703,https://www.aeroflot.ru/us-en/booking/privacy_policy
2898,201905,201806,https://www.fcc.gov/privacy
555,201901,201611,https://www.frontgate.com/privacy-rights/content
1033,201810,201806,http://www.observermedia.com/privacy-policy
3200,201905,201706,https://www.licindia.in/Bottom-Links/Privacy-Policy
3369,201905,201802,https://www.princetonreview.com/privacy
2390,201904,201702,https://www.ausgamers.com/privacy.php
5,201904,201710,https://www.pmi.org/privacy
540,201905,201710,https://security.intuit.com/index.php/privacy
2833,201904,201710,https://www.niaaa.nih.gov/privacy
1619,201811,201710,https://www.researchgate.net/privacy-policy
3068,201904,201806,http://www.executive-magazine.com/privacy
2655,201904,201801,https://www.dol.wa.gov/privacy.html
1572,201904,201603,https://store.acousticsounds.com/includes/PrivacyPolicyFAQ.cfm
2218,201904,201805,https://www.rescue.org/respecting-your-privacy
1971,201903,201706,https://codecombat.com/privacy
2572,201904,201805,https://www.researchandmarkets.com/info/privacy.asp
454,201810,201705,http://www.toporopa.eu/en/cookie-policy.html
2324,201809,201612,https://www.britishcouncil.cm/privacy-terms
281,201811,201807,https://www.bauer-media.com.au/privacy
10,201905,201804,https://www.freshbooks.com/policies/privacy
933,201905,201803,https://www.redbubble.com/privacy
2740,201902,201606,https://www.polkaudio.com/privacy-policy
235,201905,201804,https://www.rackspace.com/information/legal/privacycenter
2480,201905,201806,http://www.queenzone.com/privacy-policy.aspx
1770,201903,201703,https://www.huskermax.com/privacy.html
1282,201904,201802,https://www.nc.gov/privacy
3187,201905,201708,https://www.azag.gov/privacy
593,201904,201806,https://www.fox5dc.com/privacy-policy
2155,201904,201805,https://info.viamichelin.com/web/privacy-0
2243,201808,201802,https://www.darpa.mil/policy/privacy-policy
687,201904,201805,https://www.arsenal.com/privacy-policy
991,201904,201803,https://www.ggmania.com/privacy.php
3093,201905,201807,https://www.xfinity.com/corporate/legal/privacystatement
1183,201809,201709,https://www.focus-economics.com/privacy-policy
899,201905,201711,http://www.infospace.com/terms/privacy.html
3272,201901,201805,https://www.busonlineticket.com/privacy-policy
1559,201905,201805,https://imgur.com/privacy
106,201902,201805,https://www.utsouthwestern.edu/legal/privacy-policy.html
1107,201811,201705,https://www.bigbasstabs.com/privacy.html
1934,201904,201802,https://www.fender.com/pages/privacy
1523,201810,201611,https://parkweb.vic.gov.au/privacy
2496,201901,201702,https://flagcounter.com/privacy.html
1097,201901,201805,https://www.nzdating.com/general/privacy.aspx
986,201904,201802,https://www.heraldsun.com/customer-service/privacy-policy/#navlink=mi_footer
2116,201901,201709,https://www.canada.ca/en/transparency/privacy.html
1362,201904,201601,https://food52.com/privacy
483,201809,201610,https://www.armaniexchange.com/us/Help/LegalArea/PrivacyPolicy
421,201905,201708,https://www.liveleak.com/privacy
3125,201903,201702,https://www.artforum.com/privacy
3469,201905,201904,https://www.immigration.govt.nz/about-us/site-information/privacy
383,201904,201805,https://www.thetrumpet.com/privacy-policy
2584,201902,201711,https://www.i-to-i.com/privacy-policy.html
1607,201904,201702,https://www.sappi.com/privacy-policy
2933,201905,201805,https://automattic.com/privacy/
772,201812,201806,http://www.providencehealthcare.org/privacy
3385,201904,201805,http://pixologic.com/terms-and-conditions/#privacypolicy
198,201902,201803,https://www.aamc.org/44866/privacy.html
3427,201902,201803,https://www.whychristmas.com/privacy.shtml
73,201904,201808,https://turnto10.com/station/privacy
3127,201808,201709,https://www.iperceptions.com/en/legal/privacy-policy
2245,201904,201802,https://www.dofus.com/en/privacy-policy
3413,201904,201702,https://www.swooneditions.com/privacy
3134,201812,201806,http://thework.com/en/terms
3160,201904,201707,https://www.zabbix.com/privacy_policy
3352,201905,201902,https://services.chanel.com/en_WW/policies/privacy/
381,201904,201805,https://www.craftybaking.com/privacy-policy
2,201903,201804,http://www.news.cyprus-property-buyers.com/privacy
3667,201904,201804,https://stageagent.com/pages/privacy
1874,201905,201804,http://www.countryfarm-lifestyles.com/privacy.html
2813,201905,201806,https://nsidc.org/about/privacy
2720,201905,201710,https://privacy.wa.gov/privacywagov-privacy-policy
3028,201904,201806,https://www.equibase.com/about/privacypolicy.cfm
3061,201903,201806,https://www.ugcleague.com/terms.cfm
284,201905,201806,https://www.cfa.harvard.edu/content/privacy-statement
1977,201902,201601,https://www.solsuite.com/privacy_policy.htm
3416,201903,201806,https://www.icrc.org/en/privacy-policy
3287,201904,201803,https://www.digidirect.com.au/privacy
2456,201901,201704,https://metabrainz.org/privacy
1548,201904,201708,https://www.reviewjournal.com/privacy/
1721,201904,201701,https://www.hg.org/privacy-policy.html
3092,201905,201801,https://www.reebok.com/us/what-is-your-privacy-policy.html
2797,201807,201804,https://www.coinworld.com/about-us/privacy-policy.html
3255,201809,201806,https://www.bigbadtoystore.com/Help/Privacy
1767,201904,201701,http://www.metrotrains.com.au/privacy/
2964,201904,201704,https://www.amtamassage.org/privacy.html
719,201903,201805,https://www.dailymail.co.uk/home/article-1388040/Privacy-Policy-Cookies.html
424,201904,201805,http://www.ihi.org/pages/privacystatement.aspx
2447,201903,201806,https://www.hyundai.com.au/privacy
1957,201904,201803,https://www.einpresswire.com/privacy-policy
1737,201904,201806,http://www.sci-news.com/privacy-policy.html
2728,201811,201706,https://www.ithaka.org/privacypolicy
3222,201905,201804,http://www.incisivemedia.com/privacy-policy/
3069,201806,201806,https://www.nissanbarbados.com/privacy.html
2706,201810,201805,http://www.exitotravel.com/term_policies/privacy_policy
1910,201904,201610,https://www.nhtsa.gov/about-nhtsa/privacy-policy
3235,201904,201604,http://www.islandmix.com/policy
671,201810,201807,https://dragcave.net/terms#privacy
1046,201901,201607,https://www.vgmusic.com/privacy.php
3340,201905,201709,https://www.nhra.com/privacy-policy
172,201905,201801,http://www.czechboys.com/members/help/terms.php
968,201905,201702,https://airdroid.com/en/legal/privacy.html
1192,201905,201806,https://www.stripersonline.com/surftalk/privacy/
320,201904,201804,https://www.lego.com/en-us/legal/legal-notice/privacy-policy
3662,201808,201806,https://www.fwcommunity.com/privacy
616,201901,201808,https://www.wimco.com/about/privacy.aspx
135,201903,201603,https://www.gamewatcher.com/pages/privacy
1549,201903,201601,https://www.bedandbreakfast.com/privacystatement.aspx
3638,201905,201701,https://www.travelchinaguide.com/privacy.htm
1446,201905,201611,https://www.audiusa.com/privacy
2449,201905,201702,https://www.sainsburysbank.co.uk/legals/leg-reg-privacy-policy
1280,201905,201803,https://www.downloadhelper.net/privacy
2339,201903,201803,https://www.shapeways.com/legal/privacy-statement
1136,201904,201801,https://www.pikepass.com/Privacy.aspx
508,201905,201805,https://www.parentmap.com/our-online-privacy-policy
3316,201904,201701,https://www.sheffield.ac.uk/privacy
334,201904,201812,https://www.atsdr.cdc.gov/privacy.html
1134,201905,201806,http://www.openculture.com/privacy_policy
1720,201810,201711,https://robertmunsch.com/privacy
264,201905,201702,https://www.honeywell.com/privacy-statement
3114,201812,201803,https://www.stardem.com/site/privacy.html
497,201905,201809,https://www.dogfish.com/privacy-policy
1499,201903,201710,https://www.flaticon.com/privacy-policy
1228,201904,201802,https://www.duke-energy.com/legal/privacy
803,201902,201805,https://www.asco.org/about-asco/legal/privacy-policy
448,201905,201804,https://www.esurance.com/legal/privacy-policy
2952,201905,201807,https://www.serenahotels.com/en/privacy-and-policy.html
1429,201808,201612,https://www.eeoc.gov/privacy.cfm
1063,201903,201803,https://www.dogzonline.com.au/privacy-policy.asp
1219,201810,201805,https://www.lucaskazan.com/public/privacy
3537,201904,201805,https://www.williamsf1.com/policies/privacy-policy
1626,201905,201712,https://www.theknot.com/privacy-policy
3609,201903,201711,https://learningenglish.voanews.com/p/6021.html
965,201905,201611,https://www.basilmarket.com/privacy
3072,201905,201804,https://www.6pm.com/c/privacy-policy
3250,201904,201801,http://www.women-spanking-men.com/legal.php#J
1104,201810,201806,https://www.worldallergy.org/privacy-policy
2086,201812,201607,https://www.5paisa.com/privacy-policy
2826,201904,201710,https://www.ada.org/en/privacy-policy
2459,201904,201805,https://www.petwave.com/Privacy-Policy.aspx
1415,201905,201805,https://www.zappos.com/c/privacy-policy
3239,201904,201802,https://acbj.com/privacy/#X
1698,201901,201804,https://www.marketforce.com/privacy-policy
1163,201808,201802,https://www.cubagrouptour.com/site/privacy/index.html
2006,201905,201712,https://www.gjenvick.com/About/PrivacyPolicy.html
3004,201807,201804,https://www.telestream.net/company/privacy.htm
1251,201901,201709,https://www.ohiolottery.com/About/Legal/Privacy-Policy
2714,201904,201707,https://www.facs.org:443/privacy-policy
3199,201905,201711,https://www.findmypast.co.uk/content/privacy-policy
1290,201904,201805,https://www.powells.com/info/privacy
3683,201904,201806,https://www.ghsa.net/privacy-policy
782,201905,201806,https://www.sentinelsource.com/site/privacy.html
2430,201904,201709,https://www.onrpg.com/privacy-policy/
530,201903,201702,https://www.aiha.org/about-aiha/governance/Pages/AIHA's-Privacy-Statement.aspx
579,201806,201611,https://www.tombola.co.uk/privacy-policy
3332,201905,201803,https://www.straight.com/privacy-policy
9,201904,201806,https://www.meritbadge.org/wiki/index.php/MeritBadgeDotOrg:Privacy_policy
2564,201905,201806,https://filehippo.com/info/privacy/
1122,201905,201707,https://www.lhw.com/privacy-policy
2190,201905,201803,https://www.aeriagames.com/policy/privacy
1139,201809,201712,https://www.flutetunes.com/privacy.php
3099,201810,201806,http://www.fnal.gov/pub/disclaim.html
1445,201904,201801,https://www.unt.edu/privacy
3013,201905,201711,https://patient.info/privacy-policy
437,201903,201706,https://www.rvusa.com/about/privacy-policy
1622,201902,201801,http://www.acmehowto.com/admin/privacy.php
2220,201903,201709,https://www.streamate.com/privacy.html
2212,201904,201802,https://www.edf.org/privacy-policy
2178,201904,201805,https://www.bittorrent.com/legal/privacy
1199,201905,201808,https://www.kulula.com/general/legal/privacy-policy
2371,201811,201803,https://help.thegamecrafter.com/article/153-privacy-policy
2776,201904,201710,https://www.ricksteves.com/about-us/privacy-policy
2932,201902,201806,https://www.fbla-pbl.org/privacy-policy/
1182,201808,201803,https://www.namibiatourism.com.na/page/privacy-policy
1989,201810,201805,https://couples.com/privacy
652,201903,201611,https://www.thisamericanlife.org/page/privacy-policy
3223,201810,201801,https://www.greatandhra.com/privacy.php
636,201905,201805,https://www.hotukdeals.com/privacy-policy
3131,201905,201804,https://www.stgeorge.com.au/online-services/security-centre/we-protect-you/privacy-policy
515,201905,201805,https://www.smartbrief.com/privacy
3554,201904,201806,http://www.fedcourt.gov.au/privacy
2732,201807,201704,https://www.carsales.com.au/info/privacy-policy/
740,201902,201805,https://www.rap-up.com/privacy-policy/
337,201901,201805,http://www.kingschools.com/about/privacy/Default.asp
3525,201901,201803,http://www.iconarchive.com/privacy.html
1351,201806,201806,http://www.nadia-me.com/privacy/
388,201810,201805,http://fews.net/privacy-statement
3401,201905,201605,https://www.cbp.gov/site-policy-notices/privacy-policy
3284,201904,201812,https://www.bikereg.com/Privacy.aspx
637,201904,201804,https://www.engineering.com/Home/PrivacyPolicy/tabid/197/Default.aspx
2799,201808,201802,https://www.bcbg.com/en/cs-privacy-policy.html
3518,201903,201702,https://www.heineken.com/us/terms-of-use-and-privacy#privacy-policy
2511,201905,201806,https://www.weather.gov/privacy
2315,201905,201701,https://www.legalzoom.com/legal/general-terms/privacy-policy
2179,201905,201604,https://ufhealth.org/website-privacy-policy
3603,201904,201710,https://www.admiral.com/your-privacy-and-security
2046,201809,201611,https://www.mohawkcollege.ca/about-mohawk/leadership-and-administration/policies-and-procedures/privacy-and-legal-statements
180,201810,201703,https://www.smm.org/privacy
2603,201904,201802,https://creately.com/privacy
2988,201810,201806,http://www.thebristol.com/en/privacy
987,201905,201603,https://www.dol.gov/general/privacynotice
432,201904,201805,https://www.mexican-authentic-recipes.com/privacy.html
3037,201903,201806,http://www.nationalacademies.org/legal/privacy/index.html
3325,201811,201805,https://www.politico.com/privacy-policy
2010,201904,201709,https://www.eventcinemas.com.au/terms/Privacy
1070,201904,201805,http://www.quickheal.com/privacy-policy/
1377,201902,201703,https://cvmkr.com/Pages/privacy
2609,201905,201805,https://hbr.org/corporate/privacy-policy
1480,201904,201611,https://www.breastcancercare.org.uk/privacy-cookies
3097,201903,201806,https://www.aao.org/privacy-policy
3685,201905,201711,http://www.sloansportsconference.com/about/privacy-policy/
1120,201810,201808,http://nmu.ac.in/Home/tabid/77/ctl/Privacy/language/en-US/Default.aspx
1101,201903,201606,https://www.allmusic.com/privacy-policy
94,201905,201710,https://www.lapirogue.com/en
2745,201903,201805,https://www.tesselaar.net.au/privacy-policy
2239,201904,201706,https://www.medcalc.org/privacy_policy.php
2727,201905,201803,https://abduzeedo.com/terms-service-and-privacy-policy
3276,201905,201805,http://www.spanishdict.com/company/privacy
1018,201905,201903,https://www.kitv.com/story/30241739/privacy
2437,201904,201711,https://www.aicc.co.tz/privacy-policy/
2270,201904,201810,https://www.rightstufanime.com/privacy-policy
445,201807,201803,https://www.paulsquiz.com/privacy/200-legal/5-policies/10-privacy-policy
551,201904,201802,https://www.practicefusion.com/pages/privacy-policy.html
3246,201904,201811,https://www.elections.nsw.gov.au/Privacy
258,201905,201803,http://www.npl.co.uk/privacy-policy/
1355,201905,201803,https://www.gvsu.edu/privacystatement.htm
2347,201903,201709,https://www.dvdvideosoft.com/privacy.htm
799,201904,201805,https://www.anker.com/privacy-policy
1436,201905,201805,https://www.rebelcircus.com/privacy-policy-cookie-restriction-mode.html
2131,201811,201701,https://thaifoodmaster.com/privacy-policy-thaifoodmaster-com
369,201905,201705,https://www.safeco.com/privacy-policy
998,201904,201709,http://www.saukvalley.com/privacy-policy/
2485,201905,201806,https://www.gdnonline.com/PrivacyPolicy
3126,201903,201801,https://www.aainsurance.co.nz/privacy.html
1866,201904,201808,http://www.gracenote.com/privacy-statement-gracenote-site/
1614,201812,201708,https://gamesdonequick.com/privacy
3334,201904,201707,https://www.boat-ed.com/privacypolicy.html
2293,201904,201812,https://www.anime-planet.com/privacypolicy
2559,201905,201704,https://www.hhs.gov/privacy.html
1644,201904,201707,https://www.ieltsessentials.com/global/footerlinks/privacypolicy
375,201903,201608,https://whentowork.com/privacy.htm
1714,201812,201711,https://www.euttaranchal.com/about_us/privacy.php
3399,201903,201805,https://www.spintel.net.au/privacy
2975,201904,201806,https://www.harmonycentral.com/privacy-policy
2690,201904,201804,https://www.stjude.org/legal/u-s-privacy-policy-statement.html
1621,201809,201804,https://www.ancestry.com/cs/legal/privacystatement
3395,201812,201805,http://ww1.jeppesen.com/legal/privacy-policy.jsp
2383,201903,201805,https://www.fiji.travel/privacy-statement
348,201903,201805,https://www.ratebeer.com/privacy_policy.asp
3494,201905,201809,https://epson.com/privacy-policy
1880,201905,201805,https://www.csmonitor.com/About/Privacy
957,201811,201802,https://www.cancer.org/about-us/policies/privacy-statement.html
1224,201905,201903,https://www.fau.edu/privacypolicy.php
1531,201905,201810,https://nisamerica.com/privacy-policy
123,201905,201711,https://flex.com/privacy-policy
63,201903,201605,https://www.nakedsword.com/privacy
3630,201810,201707,https://www.eversource.com/content/general/about/legal-statements
2916,201904,201805,https://www.thermofisher.com/us/en/home/global/privacy-policy.html
2410,201904,201808,https://www.lyft.com/privacy
2004,201904,201710,https://www.villadawn.com/privacy.htm
2199,201903,201807,http://www.newspressnow.com/site/privacy.html
3161,201905,201706,https://www.weatherforyou.com/privacy.php
1248,201905,201805,https://www.ebaumsworld.com/pages/privacy/
1321,201902,201707,https://www.tutorialrepublic.com/privacy-policy.php
3560,201904,201803,https://www.alzforum.org/privacy-policy
181,201903,201809,https://www.aapt.com.au/privacy
1757,201904,201705,https://lacrossetribune.com/privacy/
2336,201904,201803,https://www.iie.org/en/Learn/Privacy-Policy
260,201808,201804,https://charlesdickenspage.com/faq_email.html#privacy
2043,201903,201805,https://www.mindmeister.com/privacy
147,201905,201805,https://www.poetry4kids.com/privacy-policy/
995,201904,201805,https://www.nationaltrust.org.uk/features/privacy-policy
1736,201904,201807,https://www.api.org/privacy
2744,201904,201805,https://www.sas.com/en_us/legal/privacy.html
534,201904,201706,https://www.emirates.com/us/english/sitetools/privacy_policy.aspx
2626,201901,201710,https://www.psoriasis.org/about-us/legal/privacy-policy
2828,201812,201705,https://www.mplstudios.com/privacy.htm
386,201904,201704,https://www.birthrightisrael.com/page/PrivacyPolicy
2896,201904,201803,https://www.nec.com/en/global/privacy/index.html
778,201905,201803,https://www.torontopubliclibrary.ca/terms-of-use/library-policies/online-privacy-access-to-Information.jsp
930,201903,201806,http://www.centralbank.org.bb/privacy-policy
1384,201902,201801,https://www.dltk-kids.com/privacy.htm
2955,201905,201803,https://www.fishpond.co.nz/page/privacy
758,201903,201810,https://steward.org/privacy-policy
2435,201905,201707,https://www.maricopa.edu/disclaimer
2524,201904,201806,http://www.aquariumofpacific.org/about/privacy_policy
3351,201905,201802,https://www.aaaai.org/global/disclaimer
2330,201905,201711,https://www.cengage.com/privacy
1252,201904,201806,https://www.travelblog.org/privacy.html
3249,201903,201703,https://www.unicefusa.org/about/site/privacy
3333,201904,201805,https://www.firstpost.com/privacy
1309,201903,201808,https://www.petsmart.com/help/privacy-policy-H0011.html
2286,201808,201707,https://www.ezibuy.com/shop/nz/privacy
2780,201903,201801,https://www.rit.edu/privacystatement.html
287,201904,201604,https://www.fordham.edu/info/21366/policies/8331/privacy_policy
208,201905,201807,https://www.goodreads.com/about/privacy
1393,201904,201604,https://www.imsdb.com/privacy/
121,201905,201703,http://www.journalgazette.net/terms-of-use/
1938,201904,201708,https://www.epilepsysociety.org.uk/privacy-and-cookie-policy
2441,201901,201801,https://sorted.org.nz/privacy-policy
3105,201904,201612,https://www.wildlife.ca.gov/Privacy-Policy
3059,201809,201706,http://help.learninga-z.com/customer/portal/articles/1649236-privacy
1920,201905,201707,https://www.beaumont.org/patients-families/patients-rights-privacy/privacy
590,201905,201704,https://www.canlii.org/en/info/privacy.html
195,201905,201610,https://www.greetingsisland.com/privacy
2700,201903,201801,https://www.mercedsunstar.com/site-services/privacy-policy/#navlink=mi_footer
1313,201810,201706,https://www.roveconcepts.com/help/privacy-policy
455,201812,201602,https://www.wm.com/privacy-policy.jsp
814,201811,201707,https://www.healthpartners.com/hp/legal-notices/privacy/index.html
2999,201811,201803,https://www.elsevier.com/legal/privacy-policy
958,201903,201806,https://www.cbpp.org/privacy-policy
1226,201810,201806,http://www.ageofconan.com/corporate/privacy
169,201903,201806,https://www.abim.org/privacy-policy.aspx
